,name,states,transitions,encoding,time,lower_reachability_value,lower_importance_value,upper_reachability_value,upper_importance_value,start_state,via_state,target_state,timeout,status
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,1.8656651973724365,0.982,0.609,0.982,0.609,q0: start,q45: O_Sentmailandonline,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.11807107925415039,0.982,0.609,0.982,0.609,q0: start,q45: O_Sentmailandonline,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.4549980163574219,0.982,0.015,0.982,0.015,q0: start,q83: customerO_Sentmailandonline,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.09898996353149414,0.982,0.015,0.982,0.015,q0: start,q83: customerO_Sentmailandonline,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.1525557041168213,0.982,0.0,0.982,0.0,q0: start,q60: customerW_CallafteroffersSUPERLONG,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.027733802795410156,0.982,0.0,0.982,0.0,q0: start,q60: customerW_CallafteroffersSUPERLONG,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.12642884254455566,0.982,0.0,0.982,0.0,q0: start,q29: customerA_CancelledCUSTOMER,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.07764124870300293,0.982,0.0,0.982,0.0,q0: start,q29: customerA_CancelledCUSTOMER,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.11372590065002441,0.982,1.0,0.982,1.0,q0: start,q115: companyO_Accepted,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.039114952087402344,0.982,1.0,0.982,1.0,q0: start,q115: companyO_Accepted,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.4062008857727051,0.982,0.003,0.982,0.003,q0: start,q88: companyO_Sentonlineonly,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.051557064056396484,0.982,0.003,0.982,0.003,q0: start,q88: companyO_Sentonlineonly,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7491872310638428,0.982,0.0,0.982,0.061,q0: start,q117: customerW_CallincompletefilesLONG,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.24508404731750488,0.982,0.0,0.982,0.061,q0: start,q117: customerW_CallincompletefilesLONG,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.3629930019378662,0.982,0.001,0.982,0.001,q0: start,q121: companyW_CallincompletefilesLONG,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.0707240104675293,0.982,0.001,0.982,0.001,q0: start,q121: companyW_CallincompletefilesLONG,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.36875319480895996,0.982,0.006,0.982,0.006,q0: start,q130: O_Returned,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.04679584503173828,0.982,0.006,0.982,0.006,q0: start,q130: O_Returned,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.47403502464294434,0.982,0.0,0.982,0.965,q0: start,q104: W_CallincompletefilesSHORT,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.14776825904846191,0.982,0.0,0.982,0.965,q0: start,q104: W_CallincompletefilesSHORT,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,1.0091829299926758,0.982,0.011,0.982,0.477,q0: start,q101: A_Validating,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.21773004531860352,0.982,0.011,0.982,0.477,q0: start,q101: A_Validating,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7722039222717285,0.982,0.145,0.982,0.145,q0: start,q68: O_Returned,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.1178891658782959,0.982,0.145,0.982,0.145,q0: start,q68: O_Returned,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.6169681549072266,0.982,0.0,0.982,0.0,q0: start,q65: O_CreateOffer3,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.12721014022827148,0.982,0.0,0.982,0.0,q0: start,q65: O_CreateOffer3,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.33162903785705566,0.982,0.015,0.982,0.015,q0: start,q69: W_CallincompletefilesSHORT,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.09133100509643555,0.982,0.015,0.982,0.015,q0: start,q69: W_CallincompletefilesSHORT,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.4749438762664795,0.982,0.048,0.982,0.048,q0: start,q77: O_Sentmailandonline,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.09881114959716797,0.982,0.048,0.982,0.048,q0: start,q77: O_Sentmailandonline,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,3.9375791549682617,0.982,0.143,0.982,0.143,q0: start,q61: companyO_CreateOffer1,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.26883363723754883,0.982,0.143,0.982,0.143,q0: start,q61: companyO_CreateOffer1,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7423889636993408,0.982,0.067,0.982,0.067,q0: start,q90: companyO_CreateOffer1,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.22711706161499023,0.982,0.067,0.982,0.067,q0: start,q90: companyO_CreateOffer1,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7048578262329102,0.982,0.657,0.982,0.657,q0: start,q4: customerA_CreateApplication,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.11007905006408691,0.982,0.657,0.982,0.657,q0: start,q4: customerA_CreateApplication,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.10436081886291504,0.982,0.0,0.982,0.0,q0: start,q42: negative,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.03540968894958496,0.982,0.0,0.982,0.0,q0: start,q42: negative,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.2823338508605957,0.982,0.0,0.982,0.0,q0: start,q98: companyW_CallafteroffersSUPERLONG,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.06540608406066895,0.982,0.0,0.982,0.0,q0: start,q98: companyW_CallafteroffersSUPERLONG,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.11373400688171387,0.982,1.0,0.982,1.0,q0: start,q0: start,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.0387418270111084,0.982,1.0,0.982,1.0,q0: start,q0: start,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.8257722854614258,0.982,0.004,0.982,0.004,q0: start,q37: O_CreateOffer1,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.1626129150390625,0.982,0.004,0.982,0.004,q0: start,q37: O_CreateOffer1,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.9975249767303467,0.982,0.004,0.982,0.004,q0: start,q28: customerO_Sentonlineonly,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.24930405616760254,0.982,0.004,0.982,0.004,q0: start,q28: customerO_Sentonlineonly,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7153458595275879,0.982,0.068,0.982,0.068,q0: start,q72: O_CreateOffer1,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.3280637264251709,0.982,0.068,0.982,0.068,q0: start,q72: O_CreateOffer1,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.40224719047546387,0.982,0.016,0.982,0.016,q0: start,q52: customerA_Validating,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.10077905654907227,0.982,0.016,0.982,0.016,q0: start,q52: customerA_Validating,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.5248429775238037,0.982,0.001,0.982,0.001,q0: start,q48: customerO_Sentmailandonline,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.12846922874450684,0.982,0.001,0.982,0.001,q0: start,q48: customerO_Sentmailandonline,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.919126033782959,0.982,0.895,0.982,0.895,q0: start,q57: companyW_CallafteroffersSHORT,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.1212759017944336,0.982,0.895,0.982,0.895,q0: start,q57: companyW_CallafteroffersSHORT,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.3498847484588623,0.982,0.724,0.982,0.724,q0: start,q73: O_Cancelled,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.14232397079467773,0.982,0.724,0.982,0.724,q0: start,q73: O_Cancelled,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.6095383167266846,0.982,0.324,0.982,0.324,q0: start,q19: O_Sentmailandonline,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.13751912117004395,0.982,0.324,0.982,0.324,q0: start,q19: O_Sentmailandonline,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7592582702636719,0.982,0.657,0.982,0.657,q0: start,q23: O_CreateOffer0,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.06397891044616699,0.982,0.657,0.982,0.657,q0: start,q23: O_CreateOffer0,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.36165833473205566,0.982,0.0,0.982,0.0,q0: start,q81: W_CallafteroffersSUPERLONG,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.0915980339050293,0.982,0.0,0.982,0.0,q0: start,q81: W_CallafteroffersSUPERLONG,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.8773460388183594,0.982,0.001,0.982,0.001,q0: start,q123: companyO_Sentmailandonline,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.1400289535522461,0.982,0.001,0.982,0.001,q0: start,q123: companyO_Sentmailandonline,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.4708597660064697,0.982,0.005,0.982,0.005,q0: start,q131: A_Validating,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.04964780807495117,0.982,0.005,0.982,0.005,q0: start,q131: A_Validating,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7556219100952148,0.982,0.132,0.982,0.132,q0: start,q36: A_Validating,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.13365983963012695,0.982,0.132,0.982,0.132,q0: start,q36: A_Validating,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.8002750873565674,0.982,0.657,0.982,0.657,q0: start,q17: companyA_Accepted,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.0704352855682373,0.982,0.657,0.982,0.657,q0: start,q17: companyA_Accepted,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.3534059524536133,0.982,0.0,0.982,0.002,q0: start,q129: W_CallincompletefilesSUPERLONG,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.036997079849243164,0.982,0.0,0.982,0.002,q0: start,q129: W_CallincompletefilesSUPERLONG,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.34871506690979004,0.982,0.005,0.982,0.005,q0: start,q137: companyA_Validating,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.07557892799377441,0.982,0.005,0.982,0.005,q0: start,q137: companyA_Validating,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,3.2885138988494873,0.982,0.206,0.982,0.206,q0: start,q93: customerO_Sentmailandonline,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.200761079788208,0.982,0.206,0.982,0.206,q0: start,q93: customerO_Sentmailandonline,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.21152186393737793,0.982,0.0,0.982,0.0,q0: start,q132: O_Returned,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.08030486106872559,0.982,0.0,0.982,0.0,q0: start,q132: O_Returned,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.4025700092315674,0.982,0.0,0.982,0.0,q0: start,q34: O_Sentonlineonly,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.10566115379333496,0.982,0.0,0.982,0.0,q0: start,q34: O_Sentonlineonly,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.6599571704864502,0.982,0.657,0.982,0.657,q0: start,q8: companyA_Submitted,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.06969714164733887,0.982,0.657,0.982,0.657,q0: start,q8: companyA_Submitted,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.9586889743804932,0.982,0.004,0.982,0.004,q0: start,q108: O_Sentonlineonly,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.09267902374267578,0.982,0.004,0.982,0.004,q0: start,q108: O_Sentonlineonly,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.10834622383117676,0.982,1.0,0.982,1.0,q0: start,q134: customerA_Pending,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.07677388191223145,0.982,1.0,0.982,1.0,q0: start,q134: customerA_Pending,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.8764200210571289,0.982,0.839,0.982,0.839,q0: start,q120: customerO_Returned,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.07526326179504395,0.982,0.839,0.982,0.839,q0: start,q120: customerO_Returned,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,2.1932621002197266,0.982,0.038,0.982,0.038,q0: start,q63: companyO_Sentmailandonline,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.16953182220458984,0.982,0.038,0.982,0.038,q0: start,q63: companyO_Sentmailandonline,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7475848197937012,0.982,0.016,0.982,0.016,q0: start,q33: O_Sentmailandonline,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.14091181755065918,0.982,0.016,0.982,0.016,q0: start,q33: O_Sentmailandonline,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.9859998226165771,0.982,0.004,0.982,0.004,q0: start,q97: companyO_CreateOffer1,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.16989898681640625,0.982,0.004,0.982,0.004,q0: start,q97: companyO_CreateOffer1,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7090308666229248,0.982,0.067,0.982,0.067,q0: start,q90: companyO_CreateOffer1,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.18499112129211426,0.982,0.067,0.982,0.067,q0: start,q90: companyO_CreateOffer1,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7013611793518066,0.982,0.0,0.982,0.11,q0: start,q116: companyW_CallincompletefilesLONG,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.2810239791870117,0.982,0.0,0.982,0.11,q0: start,q116: companyW_CallincompletefilesLONG,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.7624409198760986,0.982,0.003,0.982,0.003,q0: start,q126: O_CreateOffer2,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.16953802108764648,0.982,0.003,0.982,0.003,q0: start,q126: O_CreateOffer2,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.3623349666595459,0.982,0.006,0.982,0.006,q0: start,q136: customerO_Returned,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.09620809555053711,0.982,0.006,0.982,0.006,q0: start,q136: customerO_Returned,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.9839060306549072,0.982,0.001,0.982,0.001,q0: start,q32: O_CreateOffer2,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.16832780838012695,0.982,0.001,0.982,0.001,q0: start,q32: O_CreateOffer2,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.741987943649292,0.982,0.861,0.982,0.861,q0: start,q71: A_Validating,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.08892679214477539,0.982,0.861,0.982,0.861,q0: start,q71: A_Validating,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.4172852039337158,0.982,0.017,0.982,0.017,q0: start,q18: O_CreateOffer1,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.14915704727172852,0.982,0.017,0.982,0.017,q0: start,q18: O_CreateOffer1,q139: positive,36000,2
0,out/models/model_bpic17-after_model-it_0.pickle,142,245,quadratic,0.3496370315551758,0.982,0.0,0.982,0.0,q0: start,q125: companyA_Validating,q139: positive,36000,2
1,out/models/model_bpic17-after_model-it_0.pickle,142,245,linear,0.04865717887878418,0.982,0.0,0.982,0.0,q0: start,q125: companyA_Validating,q139: positive,36000,2
