,model,query,nesting,value,model_checking_time,model_construction_time,name,timeout
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=105 & ((X( loc=224 & ((X( loc=242 & ((X( loc=250 & ((X( loc=1780 & ((X( loc=1844 & ((X( loc=924 & (X( loc=926 ))))))))))))))))))))))))))]",9,0.0013515723456370896,127.122,104.344,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699767389067105,113.57,105.751,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699767389067105,114.943,101.861,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=61 & ((X( loc=180 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=310 & (X( loc=644 ))))))))))))))))))))]",7,0.0,1.723,108.03,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699767389067105,113.236,104.864,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699767389067105,114.992,101.921,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=135 & ((X( loc=242 & ((X( loc=250 & ((X( loc=1723 & ((X( loc=1787 & ((X( loc=924 & (X( loc=926 ))))))))))))))))))))))))))]",9,0.0013515723456370896,125.167,106.455,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=158 & ((X( loc=242 & ((X( loc=250 & ((X( loc=2270 & ((X( loc=2320 & ((X( loc=924 & (X( loc=926 ))))))))))))))))))))))))))]",9,0.0013515723456370896,124.912,101.992,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699767389067105,117.915,108.25,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=45 & ((X( loc=164 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=3313 & ((X( loc=3337 & ((X( loc=925 & (X( loc=927 ))))))))))))))))))))))))))]",9,0.00266892285004365,126.883,106.96,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=16 )))))]",2,0.013391829247798984,125.741,102.576,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=61 )))))]",2,0.013410013298445728,126.222,103.547,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=14 )))))]",2,0.012094130224911065,125.003,103.296,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=10 & ((X( loc=129 & ((X( loc=245 & ((X( loc=253 & ((X( loc=3667 & ((X( loc=3684 & (X( loc=925 )))))))))))))))))))))))]",8,0.0,1.58,108.066,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=17 & ((X( loc=136 & ((X( loc=247 & ((X( loc=255 & ((X( loc=413 & ((X( loc=747 & (X( loc=925 )))))))))))))))))))))))]",8,0.0,1.519,108.225,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=33 )))))]",2,0.021413737214343097,127.499,108.479,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=91 )))))]",2,0.006721493626891961,125.759,108.448,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=49 & ((X( loc=168 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=459 & ((X( loc=793 & (X( loc=924 )))))))))))))))))))))))]",8,0.0,2.468,107.899,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=21 & (X( loc=140 ))))))))]",3,0.010759099743187964,125.819,109.934,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=9 & (X( loc=128 ))))))))]",3,0.010706189777980489,125.778,108.747,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=151 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=455 & ((X( loc=789 & ((X( loc=924 & (X( loc=926 ))))))))))))))))))))))))))]",9,0.0,3.925,108.04,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=17 & (X( loc=136 ))))))))]",3,0.024099376684161587,126.616,107.645,actual_path,600
0,out/models/model_spotify500_model-it_8.prism, Pmax=? [F loc=249] ,0,0.002,0.516,102.114,reach_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=151 & ((X( loc=245 & ((X( loc=253 & ((X( loc=422 & ((X( loc=756 & ((X( loc=925 & (X( loc=927 ))))))))))))))))))))))))))]",9,0.0,2.422,107.912,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & (X( loc=152 ))))))))]",3,0.021413737214343097,127.131,105.84,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & (X( loc=161 ))))))))]",3,0.009372232426288866,126.445,111.896,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=18 & ((X( loc=137 & (X( loc=240|loc=246 )))))))))))]",4,0.005333553179961383,126.293,104.626,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=135 & (X( loc=242 )))))))))))]",4,0.0013515723456370896,128.12,103.039,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & ((X( loc=161 & (X( loc=241|loc=244 )))))))))))]",4,0.00266892285004365,122.945,105.314,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=54 & ((X( loc=173 & ((X( loc=241|loc=244 & (X( loc=249|loc=252 ))))))))))))))]",5,0.00266892285004365,128.285,104.344,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=6 & ((X( loc=125 & (X( loc=240|loc=246 )))))))))))]",4,0.0013333882949903458,125.322,108.761,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=50 & ((X( loc=169 & ((X( loc=243 & (X( loc=251 ))))))))))))))]",5,0.0013515723456370896,128.229,100.884,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=56 & ((X( loc=175 & ((X( loc=242 & (X( loc=250 ))))))))))))))]",5,0.004054717036911269,124.512,108.609,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=135 & ((X( loc=242 & (X( loc=250 ))))))))))))))]",5,0.0013515723456370896,125.421,105.766,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=17 & ((X( loc=136 & ((X( loc=240|loc=246 & (X( loc=248|loc=254 ))))))))))))))]",5,0.002666776589980691,126.981,111.503,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=55 & ((X( loc=174 & ((X( loc=242 & ((X( loc=250 & (X( loc=337 )))))))))))))))))]",6,0.001333684065918852,117.432,105.091,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=152 & ((X( loc=242 & ((X( loc=250 & (X( loc=481 )))))))))))))))))]",6,0.004000157783770645,116.28,105.735,actual_path,600
0,out/models/model_spotify500_model-it_8.prism, Pmax=? [F loc=234] ,0,0.006,0.563,101.22,reach_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & ((X( loc=157 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & (X( loc=1375 )))))))))))))))))]",6,0.00266892285004365,125.012,107.906,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=28 & ((X( loc=147 & ((X( loc=240|loc=246 & ((X( loc=248|loc=254 & (X( loc=952 )))))))))))))))))]",6,0.0013333882949903458,126.624,107.98,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=12 & ((X( loc=131 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=287 & (X( loc=621 ))))))))))))))))))))]",7,2.85272406040589E-5,122.061,102.683,actual_path,600
0,out/models/model_spotify500_model-it_8.prism, Pmax=? [F loc=205] ,0,0.002,0.535,101.742,reach_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=15 & ((X( loc=134 & ((X( loc=243 & ((X( loc=251 & ((X( loc=308 & (X( loc=642 ))))))))))))))))))))]",7,0.0013349014627330098,128.07,106.428,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=54 & ((X( loc=173 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=370 & (X( loc=704 ))))))))))))))))))))]",7,0.00266892285004365,123.47,108.68,actual_path,600
0,out/models/model_spotify500_model-it_8.prism, Pmax=? [F loc=2392] ,0,0.9103222945097977,11.99,100.459,reach_state,600
0,out/models/model_spotify500_model-it_8.prism, Pmax=? [F loc=3063] ,0,0.8492591258343528,67.361,102.462,reach_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & ((X( loc=157 & ((X( loc=242 & ((X( loc=250 & ((X( loc=1312 & ((X( loc=1355 & (X( loc=924 )))))))))))))))))))))))]",8,0.00579245290987324,127.224,109.393,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=34 & ((X( loc=153 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=276 & ((X( loc=610 & ((X( loc=925 & (X( loc=927 ))))))))))))))))))))))))))]",9,0.001334461425021825,126.414,101.834,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=135 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=287 & ((X( loc=621 & (X( loc=924 )))))))))))))))))))))))]",8,2.1328799474339455E-5,124.232,108.079,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=151 & ((X( loc=245 & ((X( loc=253 & ((X( loc=425 & ((X( loc=759 & ((X( loc=925 & (X( loc=927 ))))))))))))))))))))))))))]",9,3.287998775525016E-4,127.147,103.114,actual_path,600
0,out/models/model_spotify500_model-it_8.prism, Pmax=? [F loc=1284] ,0,0.004388832715195566,108.425,99.534,reach_state,600
0,out/models/model_spotify500_model-it_8.prism, Pmax=? [F loc=1952] ,0,0.8492591258343528,68.849,101.439,reach_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=92 & ((X( loc=211 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=538 & ((X( loc=872 & ((X( loc=925 & (X( loc=927 ))))))))))))))))))))))))))]",9,0.001334461425021825,126.353,105.958,actual_path,600
0,out/models/model_spotify500_model-it_8.prism, Pmax=? [F loc=3765] ,0,0.6846238690012735,80.685,102.166,reach_state,600
0,out/models/model_spotify500_model-it_8.prism, Pmax=? [F loc=2059] ,0,0.0020409712405938733,112.46,100.7,reach_state,600
0,out/models/model_spotify500_model-it_8.prism, Pmax=? [F loc=3492] ,0,0.0020409712405938677,110.293,103.162,reach_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=232)]",0,0.0040117635912904435,116.708,98.8,avoid_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=644)]",0,0.011204032191377392,124.747,99.078,avoid_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=2175)]",0,0.17835392749653708,124.773,100.385,avoid_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=2080)]",0,0.007056172221247771,124.233,102.374,avoid_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=328)]",0,0.6080915897170118,121.569,102.341,avoid_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=3487)]",0,0.0013494160778024763,121.547,99.015,avoid_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=280)]",0,0.0041623986315065436,122.521,97.309,avoid_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699934507253686,113.22,100.476,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=761)]",0,0.0194463153093863,124.077,98.66,avoid_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699934507253686,114.323,99.876,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699934507253686,111.199,98.821,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=278)]",0,0.014658513946513381,124.443,103.108,avoid_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699934507253686,112.341,99.065,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699934507253686,114.039,98.851,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=2437)]",0,0.002929248551629975,127.075,103.266,avoid_state,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=126 )))))]",2,0.0013348975466936778,113.31,101.425,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=23 )))))]",2,0.00668548199107035,117.914,100.424,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=126 )))))]",2,0.0013348975466936778,119.404,101.191,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"['start', 'companystart', 'startprofile_1_4_4', 'companystartprofile_1_4_4']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=39 )))))]",2,0.008035887985003045,117.273,97.796,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=97 )))))]",2,0.006725623416627444,120.59,99.66,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=86 & (X( loc=214 ))))))))]",3,0.009408046620260986,117.52,100.373,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=54 & (X( loc=182 ))))))))]",3,0.0026830464458078448,114.227,105.071,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=85 & (X( loc=213 ))))))))]",3,0.004030572102747712,118.374,100.657,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & (X( loc=240 ))))))))]",3,0.0013355207888679785,115.079,100.612,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=99 & (X( loc=227 ))))))))]",3,0.0040299488605734105,115.014,104.063,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=52 & ((X( loc=180 & (X( loc=260|loc=264 )))))))))))]",4,0.0013355207888679785,116.016,100.029,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=3 & ((X( loc=131 & (X( loc=258|loc=262|loc=266 )))))))))))]",4,0.002669795093387355,118.158,101.245,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"['start', 'companystart', 'startprofile_3_3_5', 'companystartprofile_3_3_5', 'select_context_user_collection', 'companyselect_context_user_collection']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=84 & ((X( loc=212 & (X( loc=261 )))))))))))]",4,0.0013475256569398665,119.481,101.008,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=125 & ((X( loc=253 & (X( loc=259 )))))))))))]",4,0.0013475256569398665,115.164,100.246,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=103 & ((X( loc=231 & (X( loc=258|loc=262|loc=266 )))))))))))]",4,0.0026697950933873556,115.35,102.05,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=60 & ((X( loc=188 & ((X( loc=261 & (X( loc=270 ))))))))))))))]",5,0.0013475256569398665,112.503,101.536,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=49 & ((X( loc=177 & ((X( loc=260|loc=264 & (X( loc=269|loc=273 ))))))))))))))]",5,0.0026710415777359566,115.786,101.365,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=15 & ((X( loc=143 & ((X( loc=258|loc=262|loc=266 & (X( loc=267|loc=271|loc=275 ))))))))))))))]",5,0.002669795093387355,117.961,101.483,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"['start', 'companystart', 'startprofile_3_8_4', 'companystartprofile_3_8_4', 'select_context_catalog', 'companyselect_context_catalog', 'played_10_major_4_8_3']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=73 & ((X( loc=201 & ((X( loc=258|loc=262|loc=266 & (X( loc=267|loc=271|loc=275 ))))))))))))))]",5,0.0013348975466936778,117.934,98.805,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=62 & ((X( loc=190 & ((X( loc=260|loc=264 & ((X( loc=269|loc=273 & (X( loc=468 )))))))))))))))))]",6,8.555718456761057E-5,112.68,101.177,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=89 & ((X( loc=217 & ((X( loc=260|loc=264 & (X( loc=269|loc=273 ))))))))))))))]",5,0.0013355207888679785,117.722,100.698,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=62 & ((X( loc=190 & ((X( loc=260|loc=264 & ((X( loc=269|loc=273 & (X( loc=479 )))))))))))))))))]",6,8.52361334825693E-5,113.261,103.783,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=80 & ((X( loc=208 & ((X( loc=260|loc=264 & ((X( loc=269|loc=273 & (X( loc=2071 )))))))))))))))))]",6,0.0013355207888679785,117.985,100.071,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"['start', 'companystart', 'startprofile_0_6_6', 'companystartprofile_0_6_6', 'select_context_user_collection', 'companyselect_context_user_collection', 'played_70_major_0_7_6', 'companyplayed_70_major_0_7_6', 'skipped']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_8.prism,"['start', 'companystart', 'startprofile_2_6_6', 'companystartprofile_2_6_6', 'select_context_radio', 'customerselect_context_radio', 'song_0_major_2_4_6', 'companysong_0_major_2_4_6', 'not_skipped']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=13 & ((X( loc=141 & ((X( loc=263 & ((X( loc=272 & (X( loc=2440 )))))))))))))))))]",6,0.0013348842704663667,120.233,104.123,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=125 & ((X( loc=253 & ((X( loc=263 & ((X( loc=272 & (X( loc=307 )))))))))))))))))]",6,0.0013374125477610668,119.248,97.83,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=81 & ((X( loc=209 & ((X( loc=261 & ((X( loc=270 & ((X( loc=1017 & (X( loc=1180 ))))))))))))))))))))]",7,0.0013390980659575332,120.178,106.002,random_path,600
0,out/models/model_spotify500_model-it_8.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=48 & ((X( loc=176 & ((X( loc=261 & ((X( loc=270 & ((X( loc=3432 & (X( loc=3444 ))))))))))))))))))))]",7,0.002695051313879733,118.702,102.423,random_path,600
